date,time,cash_type,card,price,coffee_name
2025-09-27,12:09,card,ANON-6428,3.0,Hot Chocolate
2025-09-27,12:14,card,ANON-5521,3.84,Flat White
2025-09-27,13:11,cash,,2.55,Americano
2025-09-27,13:57,card,ANON-9467,3.42,Cappuccino
2025-09-28,06:20,card,ANON-4122,2.51,Americano
2025-09-28,06:25,card,ANON-7453,2.02,Espresso
2025-09-28,06:32,card,ANON-8776,3.21,Cortado
2025-09-28,07:02,card,ANON-4348,3.49,Cappuccino
2025-09-28,08:02,card,ANON-9267,3.85,Latte
2025-09-28,10:42,card,ANON-3981,2.6,Americano
2025-09-28,10:50,cash,,3.86,Flat White
2025-09-28,10:56,card,ANON-9846,3.06,Hot Chocolate
2025-09-28,11:17,card,ANON-3417,3.84,Latte
2025-09-28,11:26,card,ANON-6577,3.88,Latte
2025-09-28,11:55,card,ANON-8794,3.84,Latte
2025-09-28,12:42,card,ANON-1338,3.8,Latte
2025-09-29,06:23,card,ANON-2692,3.81,Latte
2025-09-29,06:29,card,ANON-7475,2.03,Espresso
2025-09-29,07:07,card,ANON-8090,3.82,Latte
2025-09-29,08:40,cash,,3.24,Cortado
2025-09-29,09:35,cash,,3.84,Latte
2025-09-29,10:08,card,ANON-6076,3.83,Flat White
2025-09-29,11:11,card,ANON-2068,3.88,Latte
2025-09-29,11:42,card,ANON-6459,3.58,Cappuccino
2025-09-29,11:47,card,ANON-9058,3.59,Cappuccino
2025-09-29,12:17,card,ANON-5730,3.22,Cortado
2025-09-29,12:25,card,ANON-5936,3.8,Latte
2025-09-29,12:38,card,ANON-4533,3.87,Latte
2025-09-29,12:41,card,ANON-1051,2.97,Hot Chocolate
2025-09-29,13:27,card,ANON-8667,3.21,Cortado
2025-09-29,13:27,card,ANON-6113,3.12,Cortado
2025-09-29,15:47,card,ANON-3138,2.98,Hot Chocolate
2025-09-30,06:02,card,ANON-9610,3.91,Flat White
2025-09-30,06:35,card,ANON-8976,3.9,Flat White
2025-09-30,06:46,card,ANON-2420,2.99,Hot Chocolate
2025-09-30,06:46,card,ANON-2199,2.49,Americano
2025-09-30,07:11,card,ANON-1050,3.04,Hot Chocolate
2025-09-30,07:31,card,ANON-1463,2.53,Americano
2025-09-30,08:33,card,ANON-4486,3.9,Flat White
2025-09-30,08:52,card,ANON-4332,2.03,Espresso
2025-09-30,10:01,card,ANON-3028,3.56,Cappuccino
2025-09-30,10:07,card,ANON-6989,3.16,Cortado
2025-09-30,10:37,card,ANON-1573,1.94,Espresso
2025-09-30,11:20,card,ANON-1755,3.08,Hot Chocolate
2025-09-30,12:03,card,ANON-9625,3.01,Hot Chocolate
2025-09-30,14:23,card,ANON-8609,3.77,Latte
2025-10-01,06:40,cash,,2.56,Americano
2025-10-01,08:17,card,ANON-8602,3.86,Flat White
2025-10-01,08:44,card,ANON-7812,2.94,Hot Chocolate
2025-10-01,09:43,card,ANON-5201,3.12,Hot Chocolate
2025-10-01,09:50,cash,,3.85,Flat White
2025-10-01,09:54,cash,,3.0,Hot Chocolate
2025-10-01,10:16,card,ANON-6261,2.08,Espresso
2025-10-01,10:18,card,ANON-9630,2.52,Americano
2025-10-01,11:26,card,ANON-3677,3.81,Latte
2025-10-01,13:44,card,ANON-8443,3.07,Hot Chocolate
2025-10-01,14:02,cash,,3.81,Latte
2025-10-01,14:38,cash,,3.79,Latte
2025-10-02,06:38,card,ANON-9607,3.84,Latte
2025-10-02,06:59,card,ANON-9013,3.17,Cortado
2025-10-02,07:57,card,ANON-6677,2.98,Hot Chocolate
2025-10-02,07:58,card,ANON-8757,1.96,Espresso
2025-10-02,08:00,card,ANON-6310,3.83,Flat White
2025-10-02,08:28,cash,,3.42,Cappuccino
2025-10-02,08:30,cash,,2.5,Americano
2025-10-02,08:53,card,ANON-8023,3.22,Cortado
2025-10-02,09:06,card,ANON-8476,2.56,Americano
2025-10-02,11:21,card,ANON-8546,3.51,Cappuccino
2025-10-02,12:40,cash,,2.51,Americano
2025-10-02,13:44,cash,,2.97,Hot Chocolate
2025-10-02,14:30,cash,,2.47,Americano
2025-10-03,06:26,card,ANON-8820,3.39,Cappuccino
2025-10-03,06:33,card,ANON-1121,2.53,Americano
2025-10-03,06:48,card,ANON-3557,3.4,Cappuccino
2025-10-03,07:00,card,ANON-6710,2.53,Americano
2025-10-03,08:12,card,ANON-1922,3.53,Cappuccino
2025-10-03,09:54,cash,,3.87,Flat White
2025-10-03,09:54,cash,,3.05,Hot Chocolate
2025-10-03,10:45,card,ANON-9204,3.93,Flat White
2025-10-03,10:57,card,ANON-9148,2.02,Espresso
2025-10-03,12:04,cash,,2.02,Espresso
2025-10-03,12:53,card,ANON-6670,3.16,Cortado
2025-10-03,13:03,card,ANON-4775,3.56,Cappuccino
2025-10-03,14:03,card,ANON-2237,2.47,Americano
2025-10-04,06:44,card,ANON-1204,3.9,Latte
2025-10-04,06:56,card,ANON-9873,2.04,Espresso
2025-10-04,07:02,card,ANON-9134,2.46,Americano
2025-10-04,07:31,card,ANON-7685,3.8,Latte
2025-10-04,07:32,card,ANON-1008,3.01,Hot Chocolate
2025-10-04,08:15,card,ANON-1138,3.0,Hot Chocolate
2025-10-04,08:28,card,ANON-9514,2.97,Hot Chocolate
2025-10-04,09:02,card,ANON-3027,3.54,Cappuccino
2025-10-04,09:29,card,ANON-8323,4.01,Flat White
2025-10-04,10:17,cash,,2.5,Americano
2025-10-04,10:40,card,ANON-8771,3.92,Flat White
2025-10-04,11:30,cash,,2.5,Americano
2025-10-04,11:59,card,ANON-6045,3.0,Hot Chocolate
2025-10-04,13:40,card,ANON-3808,3.44,Cappuccino
2025-10-04,14:27,card,ANON-4047,3.87,Flat White
2025-10-04,16:29,cash,,3.87,Flat White
2025-10-05,07:52,card,ANON-4012,3.82,Flat White
2025-10-05,08:40,card,ANON-3163,3.71,Latte
2025-10-05,09:07,card,ANON-8247,3.74,Latte
2025-10-05,10:58,card,ANON-5076,3.75,Latte
2025-10-05,11:52,card,ANON-8392,1.97,Espresso
2025-10-05,12:18,card,ANON-9109,2.88,Hot Chocolate
2025-10-06,08:42,card,ANON-3339,2.48,Americano
2025-10-06,08:54,card,ANON-1440,2.0,Espresso
2025-10-06,08:56,card,ANON-8592,3.87,Latte
2025-10-06,09:16,card,ANON-4016,2.56,Americano
2025-10-06,11:18,card,ANON-8658,3.48,Cappuccino
2025-10-06,11:18,cash,,3.48,Cappuccino
2025-10-06,12:21,card,ANON-4684,2.48,Americano
2025-10-06,12:41,cash,,3.78,Latte
2025-10-06,13:04,card,ANON-8036,2.99,Hot Chocolate
2025-10-06,13:39,card,ANON-8932,2.95,Hot Chocolate
2025-10-06,16:49,card,ANON-2780,2.49,Americano
2025-10-06,16:55,card,ANON-2782,3.91,Latte
2025-10-07,06:22,card,ANON-2602,3.87,Latte
2025-10-07,07:09,card,ANON-8871,2.05,Espresso
2025-10-07,07:16,cash,,3.15,Cortado
2025-10-07,07:43,card,ANON-4795,3.01,Hot Chocolate
2025-10-07,08:05,cash,,3.83,Latte
2025-10-07,09:20,card,ANON-4087,1.93,Espresso
2025-10-07,09:27,cash,,1.9,Espresso
2025-10-07,10:19,card,ANON-7022,2.0,Espresso
2025-10-07,11:33,card,ANON-2138,2.33,Americano
2025-10-07,11:47,cash,,2.5,Americano
2025-10-07,12:56,card,ANON-4531,2.56,Americano
2025-10-07,13:03,card,ANON-8552,3.53,Cappuccino
2025-10-07,13:30,card,ANON-9843,3.48,Cappuccino
2025-10-07,15:05,card,ANON-8907,2.48,Americano
2025-10-08,06:14,card,ANON-8414,3.88,Flat White
2025-10-08,07:01,card,ANON-4692,1.94,Espresso
2025-10-08,10:04,card,ANON-8448,2.55,Americano
2025-10-08,10:16,card,ANON-1233,3.72,Latte
2025-10-08,10:45,cash,,3.01,Hot Chocolate
2025-10-08,11:14,card,ANON-4943,3.75,Latte
2025-10-08,11:32,card,ANON-1380,3.57,Cappuccino
2025-10-08,11:33,cash,,2.0,Espresso
2025-10-08,15:06,card,ANON-6389,3.85,Latte
2025-10-08,15:52,card,ANON-4027,3.78,Latte
2025-10-08,16:17,cash,,3.56,Cappuccino
2025-10-09,06:29,card,ANON-5660,2.53,Americano
2025-10-09,06:53,cash,,2.59,Americano
2025-10-09,06:55,card,ANON-6516,2.0,Espresso
2025-10-09,08:15,card,ANON-5933,3.9,Flat White
2025-10-09,08:23,cash,,3.78,Latte
2025-10-09,09:02,card,ANON-6956,3.01,Hot Chocolate
2025-10-09,09:10,card,ANON-8993,2.48,Americano
2025-10-09,09:36,card,ANON-4483,1.96,Espresso
2025-10-09,09:44,cash,,3.53,Cappuccino
2025-10-09,10:23,cash,,3.83,Latte
2025-10-09,10:48,card,ANON-9560,3.84,Latte
2025-10-09,10:59,card,ANON-4610,3.75,Latte
2025-10-09,11:32,card,ANON-6959,3.04,Hot Chocolate
2025-10-09,12:04,card,ANON-5790,2.05,Espresso
2025-10-09,12:33,card,ANON-6248,3.03,Hot Chocolate
2025-10-09,13:27,card,ANON-8031,3.86,Latte
2025-10-09,13:40,card,ANON-3788,3.18,Cortado
2025-10-10,06:12,card,ANON-6335,2.39,Americano
2025-10-10,07:16,card,ANON-1037,3.25,Cortado
2025-10-10,07:57,cash,,3.92,Flat White
2025-10-10,08:03,card,ANON-7100,2.99,Hot Chocolate
2025-10-10,10:10,card,ANON-3775,2.53,Americano
2025-10-10,11:17,cash,,3.02,Hot Chocolate
2025-10-10,13:02,card,ANON-3890,3.52,Cappuccino
2025-10-10,13:46,card,ANON-3479,2.97,Hot Chocolate
2025-10-10,15:14,card,ANON-9071,3.74,Latte
2025-10-11,06:50,card,ANON-9712,3.92,Flat White
2025-10-11,08:30,cash,,2.59,Americano
2025-10-11,08:34,card,ANON-9878,3.78,Latte
2025-10-11,09:08,card,ANON-8332,3.13,Cortado
2025-10-11,09:15,card,ANON-9586,2.94,Hot Chocolate
2025-10-11,09:20,card,ANON-9406,3.51,Cappuccino
2025-10-11,09:29,card,ANON-3663,3.77,Latte
2025-10-11,10:56,card,ANON-8285,3.86,Flat White
2025-10-11,11:32,card,ANON-9055,3.86,Latte
2025-10-11,15:07,card,ANON-8753,3.84,Latte
2025-10-12,06:11,card,ANON-3128,3.84,Flat White
2025-10-12,08:18,cash,,3.18,Cortado
2025-10-12,09:11,card,ANON-1878,1.97,Espresso
2025-10-12,09:17,card,ANON-5586,1.97,Espresso
2025-10-12,09:22,card,ANON-2321,2.95,Hot Chocolate
2025-10-12,09:35,cash,,3.91,Flat White
2025-10-12,11:01,cash,,1.94,Espresso
2025-10-12,11:54,card,ANON-1206,3.88,Flat White
2025-10-12,12:14,card,ANON-4037,3.84,Flat White
2025-10-12,14:00,card,ANON-9210,3.86,Flat White
2025-10-12,17:15,card,ANON-9144,3.73,Latte
2025-10-13,06:19,card,ANON-5308,3.19,Cortado
2025-10-13,06:24,cash,,2.08,Espresso
2025-10-13,06:26,card,ANON-6330,3.97,Flat White
2025-10-13,06:27,card,ANON-1236,1.99,Espresso
2025-10-13,06:51,card,ANON-7069,3.76,Latte
2025-10-13,07:40,cash,,2.52,Americano
2025-10-13,08:03,card,ANON-5253,2.44,Americano
2025-10-13,08:48,cash,,3.08,Cortado
2025-10-13,08:49,card,ANON-8249,3.89,Latte
2025-10-13,09:05,cash,,3.21,Cortado
2025-10-13,09:50,card,ANON-7364,2.95,Hot Chocolate
2025-10-13,10:20,card,ANON-6424,2.07,Espresso
2025-10-13,10:25,card,ANON-7956,3.53,Cappuccino
2025-10-13,11:57,cash,,3.53,Cappuccino
2025-10-13,12:19,card,ANON-2091,3.6,Cappuccino
2025-10-13,12:22,card,ANON-2596,3.54,Cappuccino
2025-10-13,13:29,card,ANON-7229,3.82,Flat White
2025-10-14,06:30,card,ANON-5578,2.52,Americano
2025-10-14,06:38,card,ANON-2634,3.81,Latte
2025-10-14,06:54,cash,,3.59,Cappuccino
2025-10-14,07:53,card,ANON-4230,3.57,Cappuccino
2025-10-14,08:22,card,ANON-7565,2.99,Hot Chocolate
2025-10-14,08:44,card,ANON-9876,3.86,Latte
2025-10-14,09:09,card,ANON-7661,2.98,Hot Chocolate
2025-10-14,09:23,card,ANON-4734,2.92,Hot Chocolate
2025-10-14,09:45,card,ANON-9655,3.86,Latte
2025-10-14,10:21,cash,,3.81,Latte
2025-10-14,10:30,card,ANON-3760,3.84,Flat White
2025-10-14,10:40,card,ANON-1717,3.76,Latte
2025-10-14,10:54,card,ANON-6412,3.01,Hot Chocolate
2025-10-14,11:42,card,ANON-3574,2.51,Americano
2025-10-14,11:45,card,ANON-2373,3.81,Latte
2025-10-14,12:14,card,ANON-9144,3.51,Cappuccino
2025-10-14,12:53,card,ANON-6852,1.96,Espresso
2025-10-14,12:59,card,ANON-5730,3.98,Flat White
2025-10-14,12:59,card,ANON-9220,2.0,Espresso
2025-10-14,13:38,cash,,3.58,Cappuccino
2025-10-14,14:55,card,ANON-3093,2.54,Americano
2025-10-15,06:25,card,ANON-3640,3.92,Flat White
2025-10-15,06:59,cash,,3.96,Flat White
2025-10-15,08:01,card,ANON-9457,3.83,Latte
2025-10-15,08:01,card,ANON-2842,3.21,Cortado
2025-10-15,08:12,cash,,3.81,Latte
2025-10-15,08:43,cash,,3.81,Latte
2025-10-15,09:19,cash,,2.97,Hot Chocolate
2025-10-15,09:45,card,ANON-7035,3.83,Latte
2025-10-15,10:47,card,ANON-5718,2.6,Americano
2025-10-15,10:56,cash,,2.52,Americano
2025-10-15,12:11,card,ANON-6188,3.44,Cappuccino
2025-10-15,12:43,card,ANON-2690,3.83,Latte
2025-10-15,12:49,cash,,3.52,Cappuccino
2025-10-15,13:37,card,ANON-9302,3.9,Flat White
2025-10-15,14:55,card,ANON-5353,1.95,Espresso
2025-10-16,06:34,card,ANON-4290,3.19,Cortado
2025-10-16,06:48,cash,,3.73,Latte
2025-10-16,07:12,card,ANON-5064,3.81,Latte
2025-10-16,07:20,card,ANON-3191,1.93,Espresso
2025-10-16,07:45,card,ANON-4878,3.84,Flat White
2025-10-16,09:41,card,ANON-3403,4.0,Flat White
2025-10-16,09:46,cash,,2.02,Espresso
2025-10-16,09:59,cash,,3.82,Latte
2025-10-16,10:44,card,ANON-8223,2.99,Hot Chocolate
2025-10-16,11:02,card,ANON-2515,3.01,Hot Chocolate
2025-10-16,11:06,card,ANON-3309,3.72,Latte
2025-10-16,11:27,card,ANON-5357,3.13,Cortado
2025-10-16,11:30,card,ANON-7040,3.79,Latte
2025-10-16,11:50,card,ANON-2702,3.83,Latte
2025-10-16,11:51,card,ANON-1720,2.89,Hot Chocolate
2025-10-16,11:53,cash,,3.89,Flat White
2025-10-16,12:23,card,ANON-5505,2.99,Hot Chocolate
2025-10-16,13:36,card,ANON-2928,2.37,Americano
2025-10-16,17:07,cash,,3.14,Cortado
2025-10-17,06:04,card,ANON-7952,3.93,Flat White
2025-10-17,06:42,card,ANON-5149,3.51,Cappuccino
2025-10-17,06:48,card,ANON-6474,3.14,Cortado
2025-10-17,06:54,card,ANON-7418,3.08,Hot Chocolate
2025-10-17,06:59,card,ANON-3530,2.5,Americano
2025-10-17,07:17,card,ANON-3737,3.75,Latte
2025-10-17,08:25,card,ANON-8264,3.9,Flat White
2025-10-17,08:30,cash,,2.47,Americano
2025-10-17,09:07,card,ANON-5267,3.54,Cappuccino
2025-10-17,09:26,card,ANON-4340,3.48,Cappuccino
2025-10-17,09:55,card,ANON-1431,3.42,Cappuccino
2025-10-17,10:23,card,ANON-9274,3.89,Latte
2025-10-17,11:49,card,ANON-2839,3.89,Flat White
2025-10-17,13:33,cash,,3.79,Latte
2025-10-17,14:13,cash,,1.96,Espresso
2025-10-17,15:02,card,ANON-2584,3.97,Flat White
2025-10-17,16:50,card,ANON-7879,3.51,Cappuccino
2025-10-17,16:53,card,ANON-4809,3.42,Cappuccino
2025-10-18,06:00,cash,,3.93,Flat White
2025-10-18,06:08,card,ANON-2877,3.74,Latte
2025-10-18,07:30,card,ANON-7704,3.54,Cappuccino
2025-10-18,07:46,card,ANON-9959,3.85,Flat White
2025-10-18,09:34,card,ANON-7063,3.81,Latte
2025-10-18,10:14,cash,,2.02,Espresso
2025-10-18,11:13,card,ANON-9432,2.95,Hot Chocolate
2025-10-18,14:51,card,ANON-1880,3.01,Hot Chocolate
2025-10-19,06:49,card,ANON-2054,2.49,Americano
2025-10-19,07:52,card,ANON-1714,1.87,Espresso
2025-10-19,08:08,card,ANON-7957,3.71,Latte
2025-10-19,08:56,card,ANON-3670,2.96,Hot Chocolate
2025-10-19,09:10,cash,,3.43,Cappuccino
2025-10-19,10:00,card,ANON-7950,3.48,Cappuccino
2025-10-19,10:31,card,ANON-8656,3.16,Cortado
2025-10-19,12:34,card,ANON-5381,3.81,Flat White
2025-10-19,13:39,card,ANON-1533,3.83,Latte
2025-10-19,13:51,cash,,1.99,Espresso
2025-10-20,06:01,card,ANON-5569,3.83,Flat White
2025-10-20,06:08,card,ANON-1424,3.85,Latte
2025-10-20,06:41,card,ANON-5843,3.19,Cortado
2025-10-20,06:50,card,ANON-5901,2.0,Espresso
2025-10-20,10:32,card,ANON-9462,3.48,Cappuccino
2025-10-20,11:12,card,ANON-6588,2.97,Hot Chocolate
2025-10-20,11:16,card,ANON-9116,3.8,Latte
2025-10-20,11:43,card,ANON-9384,2.48,Americano
2025-10-20,12:39,card,ANON-1873,2.48,Americano
2025-10-20,12:41,card,ANON-3325,3.02,Hot Chocolate
2025-10-21,06:00,card,ANON-3555,1.87,Espresso
2025-10-21,06:07,card,ANON-7394,3.5,Cappuccino
2025-10-21,06:11,card,ANON-9679,2.46,Americano
2025-10-21,06:18,card,ANON-7947,3.53,Cappuccino
2025-10-21,07:01,card,ANON-5243,3.81,Latte
2025-10-21,07:12,card,ANON-2964,3.73,Latte
2025-10-21,07:55,cash,,3.48,Cappuccino
2025-10-21,07:56,card,ANON-1612,1.98,Espresso
2025-10-21,09:28,cash,,2.03,Espresso
2025-10-21,10:25,card,ANON-7167,3.84,Latte
2025-10-21,10:46,card,ANON-6497,3.83,Latte
2025-10-21,11:30,card,ANON-9032,2.0,Espresso
2025-10-21,11:51,card,ANON-1795,2.53,Americano
2025-10-21,12:22,card,ANON-9521,3.81,Latte
2025-10-21,13:02,cash,,1.96,Espresso
2025-10-21,13:52,card,ANON-6638,3.93,Flat White
2025-10-21,14:06,card,ANON-7306,3.57,Cappuccino
2025-10-21,15:07,cash,,3.99,Flat White
2025-10-22,06:22,card,ANON-4860,3.93,Flat White
2025-10-22,06:44,cash,,3.43,Cappuccino
2025-10-22,06:47,card,ANON-9677,3.81,Latte
2025-10-22,06:58,card,ANON-1277,3.48,Cappuccino
2025-10-22,08:29,card,ANON-7376,3.47,Cappuccino
2025-10-22,08:30,card,ANON-3166,2.03,Espresso
2025-10-22,08:31,card,ANON-9797,2.5,Americano
2025-10-22,08:48,cash,,2.48,Americano
2025-10-22,09:29,card,ANON-2037,2.54,Americano
2025-10-22,10:07,card,ANON-8999,3.88,Flat White
2025-10-22,10:28,cash,,3.55,Cappuccino
2025-10-22,10:29,cash,,3.49,Cappuccino
2025-10-22,11:12,card,ANON-6104,3.83,Latte
2025-10-22,13:23,card,ANON-8662,3.45,Cappuccino
2025-10-22,13:44,card,ANON-7525,3.8,Latte
2025-10-22,13:46,card,ANON-9771,2.0,Espresso
2025-10-22,14:27,cash,,2.51,Americano
2025-10-22,15:43,card,ANON-7378,2.99,Hot Chocolate
2025-10-23,06:09,card,ANON-4659,3.78,Latte
2025-10-23,08:53,card,ANON-8623,3.93,Flat White
2025-10-23,09:39,card,ANON-4618,1.96,Espresso
2025-10-23,09:59,card,ANON-8989,2.04,Espresso
2025-10-23,10:02,cash,,2.01,Espresso
2025-10-23,10:06,card,ANON-8119,3.17,Cortado
2025-10-23,11:07,card,ANON-8119,2.02,Espresso
2025-10-23,12:15,card,ANON-6217,2.47,Americano
2025-10-23,13:34,card,ANON-9668,3.88,Flat White
2025-10-24,06:14,card,ANON-6739,3.86,Latte
2025-10-24,06:20,card,ANON-7341,2.93,Hot Chocolate
2025-10-24,07:11,card,ANON-4542,3.97,Flat White
2025-10-24,07:23,cash,,2.6,Americano
2025-10-24,07:38,card,ANON-8485,3.81,Latte
2025-10-24,07:39,card,ANON-7641,3.86,Flat White
2025-10-24,07:41,card,ANON-2105,2.53,Americano
2025-10-24,08:10,cash,,3.08,Hot Chocolate
2025-10-24,08:36,card,ANON-1458,3.96,Flat White
2025-10-24,08:43,card,ANON-6665,2.41,Americano
2025-10-24,09:26,cash,,2.42,Americano
2025-10-24,10:38,card,ANON-2149,3.23,Cortado
2025-10-24,11:19,card,ANON-9747,3.5,Cappuccino
2025-10-24,11:28,card,ANON-3763,3.85,Latte
2025-10-24,11:39,card,ANON-7847,3.55,Cappuccino
2025-10-25,06:06,card,ANON-9165,2.57,Americano
2025-10-25,06:07,card,ANON-7649,3.86,Flat White
2025-10-25,07:10,card,ANON-5899,3.53,Cappuccino
2025-10-25,08:50,card,ANON-7612,3.83,Latte
2025-10-25,09:25,card,ANON-7178,4.0,Flat White
2025-10-25,10:42,card,ANON-2293,3.8,Latte
2025-10-25,11:55,card,ANON-3145,3.76,Latte
2025-10-25,12:19,card,ANON-5824,2.53,Americano
2025-10-25,12:46,card,ANON-2677,3.82,Latte
2025-10-25,13:03,cash,,3.52,Cappuccino
2025-10-25,16:44,card,ANON-9883,2.49,Americano
2025-10-26,06:40,card,ANON-8230,2.53,Americano
2025-10-26,06:42,cash,,2.46,Americano
2025-10-26,06:59,card,ANON-5720,3.95,Flat White
2025-10-26,07:34,cash,,3.0,Hot Chocolate
2025-10-26,07:58,card,ANON-2448,3.01,Hot Chocolate
2025-10-26,08:18,card,ANON-8557,2.52,Americano
2025-10-26,09:46,card,ANON-4099,3.94,Flat White
2025-10-26,10:04,card,ANON-1455,2.98,Hot Chocolate
2025-10-26,10:40,card,ANON-3817,3.47,Cappuccino
2025-10-26,11:13,card,ANON-6064,2.87,Hot Chocolate
2025-10-26,11:39,card,ANON-9521,2.52,Americano
2025-10-26,16:22,card,ANON-9397,3.06,Hot Chocolate
2025-10-27,06:40,card,ANON-7779,2.42,Americano
2025-10-27,06:41,card,ANON-8681,3.72,Latte
2025-10-27,06:43,card,ANON-1407,3.5,Cappuccino
2025-10-27,06:59,card,ANON-3379,3.87,Latte
2025-10-27,09:05,card,ANON-1189,2.49,Americano
2025-10-27,09:12,card,ANON-2219,2.53,Americano
2025-10-27,09:18,card,ANON-7495,3.28,Cortado
2025-10-27,09:42,card,ANON-2483,2.53,Americano
2025-10-27,10:09,card,ANON-5898,3.06,Hot Chocolate
2025-10-27,10:43,cash,,3.25,Cortado
2025-10-27,11:16,cash,,3.5,Cappuccino
2025-10-27,11:59,card,ANON-9193,2.45,Americano
2025-10-27,12:11,card,ANON-7305,3.55,Cappuccino
2025-10-27,14:42,card,ANON-3732,3.5,Cappuccino
2025-10-28,06:02,card,ANON-5646,2.46,Americano
2025-10-28,06:03,card,ANON-6291,3.48,Cappuccino
2025-10-28,07:07,card,ANON-4334,1.98,Espresso
2025-10-28,07:28,cash,,3.85,Latte
2025-10-28,08:46,card,ANON-9754,3.2,Cortado
2025-10-28,09:36,card,ANON-1731,3.49,Cappuccino
2025-10-28,10:06,card,ANON-9994,3.46,Cappuccino
2025-10-28,10:19,card,ANON-5848,2.44,Americano
2025-10-28,10:43,card,ANON-2507,2.5,Americano
2025-10-28,11:13,card,ANON-1634,3.49,Cappuccino
2025-10-28,11:14,card,ANON-5794,3.85,Latte
2025-10-28,12:07,card,ANON-6630,3.89,Flat White
2025-10-28,12:47,cash,,3.46,Cappuccino
2025-10-28,13:46,card,ANON-8111,3.88,Latte
2025-10-28,14:03,cash,,3.38,Cappuccino
2025-10-28,15:13,card,ANON-4206,3.82,Latte
2025-10-28,16:14,cash,,3.49,Cappuccino
2025-10-29,06:02,card,ANON-2477,2.06,Espresso
2025-10-29,06:13,card,ANON-6730,3.46,Cappuccino
2025-10-29,09:42,card,ANON-7590,2.47,Americano
2025-10-29,10:08,card,ANON-4720,3.49,Cappuccino
2025-10-29,10:44,card,ANON-9319,3.21,Cortado
2025-10-29,10:54,card,ANON-1765,3.8,Latte
2025-10-29,12:42,card,ANON-7576,3.96,Flat White
2025-10-30,06:15,card,ANON-3237,3.83,Flat White
2025-10-30,06:28,card,ANON-2700,3.44,Cappuccino
2025-10-30,06:30,card,ANON-8707,3.89,Flat White
2025-10-30,07:31,card,ANON-6224,2.49,Americano
2025-10-30,07:53,card,ANON-3941,3.11,Cortado
2025-10-30,07:58,card,ANON-4362,3.87,Flat White
2025-10-30,08:07,cash,,2.54,Americano
2025-10-30,09:15,card,ANON-2387,3.91,Flat White
2025-10-30,10:12,card,ANON-6736,1.96,Espresso
2025-10-30,10:24,card,ANON-5694,2.94,Hot Chocolate
2025-10-30,11:12,card,ANON-1306,3.01,Hot Chocolate
2025-10-30,11:21,card,ANON-9625,2.97,Hot Chocolate
2025-10-30,12:10,cash,,1.93,Espresso
2025-10-30,12:41,card,ANON-6762,3.53,Cappuccino
2025-10-30,12:44,card,ANON-4773,3.93,Flat White
2025-10-30,13:14,card,ANON-3792,2.54,Americano
2025-10-30,14:14,card,ANON-5570,3.05,Hot Chocolate
2025-10-31,06:18,card,ANON-8077,3.78,Latte
2025-10-31,07:06,card,ANON-5607,2.48,Americano
2025-10-31,09:20,cash,,3.03,Hot Chocolate
2025-10-31,10:12,cash,,3.44,Cappuccino
2025-10-31,10:22,card,ANON-4784,3.14,Hot Chocolate
2025-10-31,10:27,cash,,3.75,Latte
2025-10-31,11:08,card,ANON-5828,3.79,Latte
2025-10-31,11:57,card,ANON-4665,1.94,Espresso
2025-10-31,12:23,card,ANON-2552,3.16,Cortado
2025-10-31,12:25,card,ANON-6458,3.96,Flat White
2025-10-31,12:59,card,ANON-8450,3.85,Latte
2025-10-31,13:06,card,ANON-1561,1.92,Espresso
2025-10-31,13:13,cash,,2.47,Americano
2025-11-01,10:02,card,ANON-6027,3.44,Cappuccino
2025-11-01,11:29,card,ANON-2841,3.2,Cortado
2025-11-01,11:46,cash,,3.78,Flat White
2025-11-01,12:41,card,ANON-7366,2.98,Hot Chocolate
2025-11-01,13:20,card,ANON-2416,3.74,Latte
2025-11-01,14:28,card,ANON-6622,3.79,Latte
2025-11-02,06:08,card,ANON-3027,3.84,Latte
2025-11-02,06:37,card,ANON-6690,2.05,Espresso
2025-11-02,07:10,card,ANON-3469,2.55,Americano
2025-11-02,08:07,card,ANON-8924,2.98,Hot Chocolate
2025-11-02,08:27,card,ANON-1271,3.59,Cappuccino
2025-11-02,09:16,card,ANON-3485,3.83,Latte
2025-11-02,10:05,card,ANON-5599,2.48,Americano
2025-11-02,10:55,card,ANON-9651,1.99,Espresso
2025-11-02,10:57,card,ANON-3068,3.25,Cortado
2025-11-02,11:23,card,ANON-7682,2.96,Hot Chocolate
2025-11-02,12:08,card,ANON-5063,3.51,Cappuccino
2025-11-02,12:29,card,ANON-1647,3.93,Flat White
2025-11-02,12:33,card,ANON-9292,3.88,Flat White
2025-11-02,13:59,card,ANON-2596,3.54,Cappuccino
2025-11-03,06:22,cash,,2.95,Hot Chocolate
2025-11-03,07:04,card,ANON-8419,3.76,Latte
2025-11-03,08:20,card,ANON-5295,3.9,Flat White
2025-11-03,08:27,card,ANON-6883,2.45,Americano
2025-11-03,08:44,card,ANON-3521,3.88,Latte
2025-11-03,08:59,card,ANON-8179,2.43,Americano
2025-11-03,09:00,cash,,2.92,Hot Chocolate
2025-11-03,09:21,card,ANON-6329,2.48,Americano
2025-11-03,10:18,card,ANON-1220,2.01,Espresso
2025-11-03,10:50,card,ANON-5851,2.5,Americano
2025-11-03,11:12,card,ANON-4155,3.23,Cortado
